restaurant_id,order_hour,day_of_week,actual_prep_time_min,observed_prep_time_min,rush_index,reliability_score,for_bias,rf_pred,baseline_error,rf_error
30,17,1,18.5,19.91,0.4968152866242038,0.3357720026206595,1.4100000000000001,18.688950000000006,1.4100000000000001,0.1889500000000055
130,1,4,14.41,15.86,0.49846153846153846,0.3362368276786258,1.4499999999999993,15.196200000000003,1.4499999999999993,0.7862000000000027
18,20,0,25.68,26.37,0.4942528735632184,0.44874007594062826,0.6900000000000013,28.677149999999997,0.6900000000000013,2.9971499999999978
122,21,3,26.83,28.39,0.49374999999999997,0.27190269619543783,1.5600000000000023,27.63909999999999,1.5600000000000023,0.8090999999999902
199,12,2,34.67,38.44,0.49546827794561926,0.18977241686674237,3.769999999999996,23.15790000000001,3.769999999999996,11.512099999999993
13,12,0,27.51,27.51,0.48951048951048953,0.3169901525190324,0.0,25.754899999999992,0.0,1.7551000000000094
172,11,6,17.26,19.12,0.49683544303797467,0.37764580478148313,1.8599999999999994,18.335200000000007,1.8599999999999994,1.075200000000006
7,12,2,16.36,19.62,0.5,0.18383761011106856,3.2600000000000016,14.2223,3.2600000000000016,2.137699999999999
7,20,5,33.12,37.72,0.5,0.18383761011106856,4.600000000000001,30.478000000000012,4.600000000000001,2.6419999999999852
167,17,6,21.08,23.38,0.4957507082152975,0.5795118417610722,2.3000000000000007,23.274100000000004,2.3000000000000007,2.194100000000006
44,10,0,26.75,32.11,0.4938650306748466,0.16527505073944057,5.359999999999999,18.279100000000003,5.359999999999999,8.470899999999997
184,8,6,20.39,23.23,0.4956011730205279,0.28994940678718306,2.84,21.9593,2.84,1.5692999999999984
200,9,2,18.06,21.42,0.49491525423728805,0.163850629844622,3.360000000000003,15.990900000000003,3.360000000000003,2.0690999999999953
129,18,3,27.05,27.05,0.4884488448844884,0.4456131194925631,0.0,23.974199999999982,0.0,3.0758000000000187
165,18,2,19.75,21.31,0.48821548821548816,0.4139319809069212,1.5599999999999987,18.920599999999983,1.5599999999999987,0.8294000000000175
87,22,6,8.35,13.08,0.4984709480122324,0.1683524540085534,4.73,9.484299999999996,4.73,1.134299999999996
175,10,5,21.38,24.66,0.49435028248587565,0.223463687150838,3.280000000000001,19.8557,3.280000000000001,1.5243000000000002
193,10,4,15.21,24.73,0.49635036496350365,0.09801559943184177,9.52,15.867399999999998,9.52,0.6573999999999973
88,9,2,19.9,22.74,0.49642857142857144,0.28023046539999275,2.84,19.958299999999998,2.84,0.05829999999999913
90,5,4,22.1,27.86,0.495176848874598,0.16054002123679023,5.759999999999998,21.539799999999996,5.759999999999998,0.5602000000000054
103,9,4,23.88,26.29,0.49632352941176466,0.20305769401374088,2.41,21.313499999999998,2.41,2.5665000000000013
141,0,2,15.47,18.93,0.49504950495049505,0.20128027453309577,3.459999999999999,15.158500000000005,3.459999999999999,0.3114999999999952
192,15,3,23.74,27.45,0.4981549815498156,0.19782762868127354,3.710000000000001,20.973000000000006,3.710000000000001,2.7669999999999924
160,15,0,22.88,25.56,0.49846153846153846,0.3299886337248384,2.6799999999999997,22.793099999999992,2.6799999999999997,0.08690000000000708
112,22,3,7.62,12.92,0.5,0.17703318292709255,5.3,9.519200000000007,5.3,1.8992000000000067
30,3,3,24.96,25.64,0.4968152866242038,0.3357720026206595,0.6799999999999997,21.8274,0.6799999999999997,3.1326
52,19,5,15.19,17.23,0.4938271604938272,0.3451274162263393,2.040000000000001,25.446100000000005,2.040000000000001,10.256100000000005
62,1,6,11.73,18.63,0.4915824915824916,0.17766518338172516,6.899999999999999,13.589000000000004,6.899999999999999,1.8590000000000035
91,8,2,24.32,24.32,0.4968553459119497,0.8626591811584281,0.0,25.69239999999999,0.0,1.3723999999999883
20,9,0,22.05,26.34,0.48991354466858794,0.19873883028002748,4.289999999999999,20.63449999999999,4.289999999999999,1.4155000000000122
22,4,4,17.72,19.88,0.49612403100775193,0.5075891977133845,2.16,21.204400000000007,2.16,3.484400000000008
135,3,2,23.13,24.39,0.49408284023668647,0.5955750252258017,1.2600000000000016,24.267500000000005,1.2600000000000016,1.1375000000000064
168,4,1,15.31,15.45,0.4967532467532468,0.8842671194114318,0.1399999999999988,16.807899999999997,0.1399999999999988,1.497899999999996
104,1,5,13.81,13.81,0.4928774928774929,0.8518100964549667,0.0,13.808900000000003,0.0,0.0010999999999974364
96,8,5,16.64,18.16,0.49180327868852464,0.3906698839480639,1.5199999999999996,19.196399999999993,1.5199999999999996,2.556399999999993
57,12,6,16.28,18.27,0.4911242603550296,0.315967746012487,1.9899999999999984,20.531199999999984,1.9899999999999984,4.251199999999983
9,21,0,15.78,15.78,0.9761092150170647,0.6967213114754098,0.0,30.0277,0.0,14.2477
70,22,3,11.24,14.95,0.4888888888888889,0.17448200654307525,3.709999999999999,12.002800000000002,3.709999999999999,0.7628000000000021
60,17,3,15.62,19.43,0.4985250737463126,0.24016323877282,3.8100000000000005,17.543900000000004,3.8100000000000005,1.923900000000005
84,16,6,17.42,19.33,0.49473684210526325,0.5039088254685882,1.9099999999999966,20.219699999999996,1.9099999999999966,2.7996999999999943
39,21,6,16.93,20.62,0.49117647058823527,0.25537555802483575,3.6900000000000013,19.0396,3.6900000000000013,2.1096000000000004
79,16,6,16.6,18.42,0.4906832298136645,0.2339953767042506,1.8200000000000003,15.475200000000005,1.8200000000000003,1.124799999999997
74,16,6,19.13,22.65,0.49358974358974356,0.20936360682958524,3.5199999999999996,18.084,3.5199999999999996,1.0459999999999994
86,7,4,18.11,21.45,0.49438202247191015,0.22997757718622433,3.34,18.586300000000005,3.34,0.4763000000000055
104,2,4,28.57,28.57,0.4928774928774929,0.8518100964549667,0.0,29.27165000000002,0.0,0.7016500000000185
196,12,4,22.56,28.66,0.4928571428571428,0.1418911145483133,6.100000000000001,21.4318,6.100000000000001,1.1281999999999996
105,1,2,7.46,14.27,0.49511400651465803,0.11709487612337899,6.81,6.670499999999995,6.81,0.7895000000000048
81,3,2,10.9,14.16,0.49291784702549574,0.26726057906458794,3.26,11.577199999999994,3.26,0.6771999999999938
71,21,2,25.69,28.11,0.4888888888888889,0.42578031109432407,2.419999999999998,29.794000000000004,2.419999999999998,4.104000000000003
35,16,3,16.86,22.31,0.49473684210526325,0.17736289381563594,5.449999999999999,16.71870000000001,5.449999999999999,0.14129999999999043
28,4,1,23.3,25.0,0.49354838709677423,0.39762748931376113,1.6999999999999993,22.5046,1.6999999999999993,0.7954000000000008
148,1,3,11.35,14.49,0.4964028776978417,0.23234881627697654,3.1400000000000006,10.468500000000011,3.1400000000000006,0.8814999999999884
65,21,3,35.54,36.4,0.9773462783171522,0.3376712635778213,0.8599999999999994,30.105100000000007,0.8599999999999994,5.434899999999992
62,21,2,32.45,35.48,0.4915824915824916,0.17766518338172516,3.029999999999994,23.9215,3.029999999999994,8.528500000000001
188,22,4,21.73,26.1,0.49508196721311465,0.1588866973482358,4.370000000000001,18.792900000000007,4.370000000000001,2.937099999999994
49,3,2,13.21,15.4,0.49614395886889456,0.2781033005089815,2.1899999999999995,15.464700000000004,2.1899999999999995,2.2547000000000033
135,23,6,9.69,11.01,0.49408284023668647,0.5955750252258017,1.3200000000000003,18.18990000000001,1.3200000000000003,8.49990000000001
110,2,0,20.42,23.68,0.48880597014925364,0.21006768847739826,3.259999999999998,18.690299999999997,3.259999999999998,1.7297000000000047
112,7,2,8.81,11.94,0.5,0.17703318292709255,3.129999999999999,8.011299999999995,3.129999999999999,0.7987000000000055
149,11,2,19.86,22.25,0.49508196721311465,0.36076738932533126,2.3900000000000006,21.63780000000002,2.3900000000000006,1.7778000000000205
152,19,0,18.34,25.04,0.4931972789115646,0.12550079644736206,6.699999999999999,15.3227,6.699999999999999,3.0173000000000005
113,17,4,7.94,14.21,0.49211356466876977,0.15341559445546452,6.2700000000000005,8.856399999999999,6.2700000000000005,0.9163999999999985
98,9,3,19.83,22.34,0.49132947976878616,0.3113272435471999,2.5100000000000016,19.776999999999987,2.5100000000000016,0.05300000000001148
167,1,5,10.7,10.7,0.4957507082152975,0.5795118417610722,0.0,17.3303,0.0,6.630300000000002
10,20,1,23.42,28.26,0.4907063197026022,0.17633482872183182,4.84,20.167,4.84,3.253
118,16,1,17.94,19.28,0.4966442953020134,0.7321461810510641,1.3399999999999999,18.297500000000003,1.3399999999999999,0.3575000000000017
82,0,3,19.71,23.83,0.4922600619195047,0.23948645461011422,4.119999999999997,22.075449999999996,4.119999999999997,2.3654499999999956
171,10,6,20.43,26.75,0.4982817869415808,0.13519326491734776,6.32,15.825800000000005,6.32,4.604199999999995
176,7,0,19.85,24.0,0.4966666666666666,0.1915844188475098,4.149999999999999,19.310500000000005,4.149999999999999,0.5394999999999968
24,6,0,13.2,13.4,0.4966666666666666,0.5804709385962699,0.20000000000000107,13.889000000000012,0.20000000000000107,0.6890000000000125
38,4,0,30.88,35.0,0.4982817869415808,0.20182725749193592,4.120000000000001,18.947200000000002,4.120000000000001,11.932799999999997
67,19,0,34.6,40.03,0.4945054945054945,0.2151951700639608,5.43,24.280249999999988,5.43,10.319750000000013
182,13,0,19.94,21.1,0.496875,0.36412638339354325,1.1600000000000001,25.624999999999986,1.1600000000000001,5.6849999999999845
11,7,5,10.2,12.55,0.49504950495049505,0.25580459829394836,2.3500000000000014,12.675199999999995,2.3500000000000014,2.4751999999999956
142,2,4,22.64,24.04,0.4944649446494465,0.38990739699321414,1.3999999999999986,23.493699999999976,1.3999999999999986,0.853699999999975
163,16,6,27.27,29.06,0.4932432432432432,0.30165912518853694,1.7899999999999991,20.66879999999999,1.7899999999999991,6.601200000000009
48,14,6,17.17,21.13,0.4983277591973244,0.15429392993652907,3.9599999999999973,14.321899999999992,3.9599999999999973,2.8481000000000094
30,4,2,20.19,21.84,0.4968152866242038,0.3357720026206595,1.6499999999999986,18.83749999999999,1.6499999999999986,1.3525000000000098
59,21,6,15.92,22.25,0.48948948948948945,0.12804865849022629,6.33,13.364599999999998,6.33,2.5554000000000023
186,19,3,35.915,40.03,0.4927953890489914,0.356940050296098,4.115000000000002,28.709449999999993,4.115000000000002,7.205550000000006
85,8,4,21.53,26.99,0.4982578397212543,0.24163399288775417,5.459999999999997,20.288899999999998,5.459999999999997,1.241100000000003
117,0,6,12.77,15.77,0.49358974358974356,0.2502831867954043,3.0,14.7619,3.0,1.9919000000000011
193,23,1,13.51,21.81,0.49635036496350365,0.09801559943184177,8.299999999999999,12.137000000000002,8.299999999999999,1.3729999999999976
82,4,3,22.54,24.93,0.4922600619195047,0.23948645461011422,2.3900000000000006,22.799899999999994,2.3900000000000006,0.2598999999999947
187,16,3,14.74,16.12,0.4905660377358491,0.3483574375740617,1.3800000000000008,19.739099999999993,1.3800000000000008,4.999099999999993
171,6,6,19.67,25.97,0.4982817869415808,0.13519326491734776,6.299999999999997,14.569099999999999,6.299999999999997,5.100900000000003
11,4,1,27.71,30.99,0.49504950495049505,0.25580459829394836,3.2799999999999976,22.181600000000007,3.2799999999999976,5.528399999999994
186,9,3,20.85,21.91,0.4927953890489914,0.356940050296098,1.0599999999999987,20.52269999999999,1.0599999999999987,0.3273000000000117
105,7,0,27.23,37.07,0.49511400651465803,0.11709487612337899,9.84,23.670250000000006,9.84,3.559749999999994
57,14,6,19.04,22.01,0.4911242603550296,0.315967746012487,2.9700000000000024,24.675500000000003,2.9700000000000024,5.635500000000004
100,6,5,16.75,16.75,0.490506329113924,0.5215592824063666,0.0,17.21450000000001,0.0,0.4645000000000117
121,2,3,16.72,17.77,0.49230769230769234,0.8136303218270431,1.0500000000000007,17.650199999999987,1.0500000000000007,0.9301999999999886
72,22,6,15.78,20.16,0.4887459807073955,0.18270883836022414,4.380000000000001,14.990700000000006,4.380000000000001,0.7892999999999937
55,16,6,10.79,15.68,0.48948948948948945,0.15724243812448155,4.890000000000001,10.198200000000003,4.890000000000001,0.5917999999999957
161,20,5,15.84,21.26,0.48736462093862815,0.15464662523486053,5.420000000000002,15.615999999999996,5.420000000000002,0.22400000000000375
96,21,0,17.0,20.09,0.49180327868852464,0.3906698839480639,3.09,25.259699999999995,3.09,8.259699999999995
112,19,3,15.16,19.85,0.5,0.17703318292709255,4.690000000000001,16.6548,4.690000000000001,1.4948000000000015
63,5,1,10.98,16.53,0.48916408668730643,0.1864072999503916,5.550000000000001,11.674999999999994,5.550000000000001,0.6949999999999932
84,20,1,33.39,34.38,0.49473684210526325,0.5039088254685882,0.990000000000002,25.369249999999976,0.990000000000002,8.020750000000024
116,11,0,18.17,21.6,0.5,0.20543586946641215,3.4299999999999997,19.046499999999998,3.4299999999999997,0.8764999999999965
11,8,5,30.8,35.04,0.49504950495049505,0.25580459829394836,4.239999999999998,20.443000000000005,4.239999999999998,10.356999999999996
66,19,3,24.32,30.66,0.48843930635838145,0.16365253483545805,6.34,24.41170000000001,6.34,0.0917000000000101
140,17,6,19.08,23.82,0.49526813880126186,0.3261301869282779,4.740000000000002,20.906,4.740000000000002,1.8260000000000005
28,3,2,23.06,23.27,0.49354838709677423,0.39762748931376113,0.21000000000000085,22.075500000000012,0.21000000000000085,0.9844999999999864
124,17,2,12.72,18.23,0.4937888198757764,0.19941250009587141,5.51,13.838099999999995,5.51,1.1180999999999948
1,21,4,22.27,26.93,0.4919093851132686,0.21769500415677467,4.66,24.250750000000004,4.66,1.980750000000004
197,0,2,13.55,17.85,0.4826498422712934,0.2171077237441048,4.300000000000001,15.007300000000008,4.300000000000001,1.4573000000000071
70,23,4,13.55,18.21,0.4888888888888889,0.17448200654307525,4.66,12.27280000000001,4.66,1.27719999999999
179,10,0,19.04,25.6,0.9842271293375395,0.13787131251210646,6.560000000000002,15.142399999999999,6.560000000000002,3.8976000000000006
84,0,3,19.94,19.94,0.49473684210526325,0.5039088254685882,0.0,18.10280000000001,0.0,1.8371999999999922
133,15,0,17.47,18.61,0.496551724137931,0.6016970943687323,1.1400000000000006,17.80039999999999,1.1400000000000006,0.33039999999999026
195,3,4,25.16,30.57,0.494949494949495,0.16977214053204626,5.41,23.408699999999996,5.41,1.751300000000004
16,10,1,17.33,22.96,0.4968553459119497,0.17808506180599204,5.630000000000003,18.52560000000001,5.630000000000003,1.195600000000013
116,10,5,15.76,20.46,0.5,0.20543586946641215,4.700000000000001,19.749100000000013,4.700000000000001,3.989100000000013
126,14,1,18.32,21.08,0.4983050847457626,0.21647670051860285,2.759999999999998,19.2461,2.759999999999998,0.9260999999999981
180,6,5,18.25,20.49,0.49668874172185423,0.30136132183310815,2.2399999999999984,17.499500000000015,2.2399999999999984,0.7504999999999846
158,0,6,21.46,21.46,0.4901408450704226,0.8507152309534312,0.0,21.896899999999988,0.0,0.4368999999999872
44,3,3,27.78,33.27,0.4938650306748466,0.16527505073944057,5.490000000000002,19.194899999999997,5.490000000000002,8.585100000000004
160,14,2,28.33,31.75,0.49846153846153846,0.3299886337248384,3.4200000000000017,30.604750000000003,3.4200000000000017,2.2747500000000045
171,22,0,17.78,26.52,0.4982817869415808,0.13519326491734776,8.739999999999998,17.738500000000002,8.739999999999998,0.041499999999999204
60,18,6,22.71,24.98,0.4985250737463126,0.24016323877282,2.2699999999999996,21.8524,2.2699999999999996,0.8576000000000015
129,15,6,12.95,15.0,0.4884488448844884,0.4456131194925631,2.0500000000000007,16.908200000000015,2.0500000000000007,3.9582000000000157
24,16,3,12.65,13.0,0.4966666666666666,0.5804709385962699,0.34999999999999964,21.602750000000004,0.34999999999999964,8.952750000000004
39,19,1,28.94,31.89,0.49117647058823527,0.25537555802483575,2.9499999999999993,25.035199999999996,2.9499999999999993,3.904800000000005
186,12,4,17.71,18.51,0.9855907780979828,0.356940050296098,0.8000000000000007,25.551599999999997,0.8000000000000007,7.841599999999996
136,0,3,22.14,28.38,0.4877192982456141,0.1486899212345282,6.239999999999998,22.133700000000008,6.239999999999998,0.006299999999992423
171,16,1,23.18,29.91,0.4982817869415808,0.13519326491734776,6.73,16.489499999999996,6.73,6.690500000000004
115,0,6,17.14,22.23,0.495176848874598,0.1807946143783164,5.09,19.69820000000001,5.09,2.55820000000001
142,22,2,19.96,21.07,0.4944649446494465,0.38990739699321414,1.1099999999999994,19.144699999999997,1.1099999999999994,0.8153000000000041
87,3,6,20.62,24.49,0.4984709480122324,0.1683524540085534,3.8699999999999974,19.2152,3.8699999999999974,1.4048000000000016
33,15,4,12.17,13.86,0.4920634920634921,0.24865226294454432,1.6899999999999995,12.357800000000003,1.6899999999999995,0.18780000000000285
25,22,6,19.11,26.28,0.4962406015037594,0.12659219830366455,7.170000000000002,19.2733,7.170000000000002,0.16329999999999956
53,18,5,15.59,18.36,0.49612403100775193,0.20806074515776152,2.7699999999999996,13.830900000000016,2.7699999999999996,1.7590999999999841
132,12,1,20.03,20.03,0.4893617021276595,0.8528784648187633,0.0,22.727949999999996,0.0,2.697949999999995
69,15,3,14.25,16.45,0.49290780141843976,0.2028737343656939,2.1999999999999993,10.837899999999996,2.1999999999999993,3.412100000000004
137,10,4,17.84,19.4,0.49824561403508766,0.3944560988291826,1.5599999999999987,20.03519999999999,1.5599999999999987,2.195199999999989
16,13,1,11.76,16.57,0.4968553459119497,0.17808506180599204,4.8100000000000005,11.378699999999998,4.8100000000000005,0.3813000000000013
31,1,0,19.14,19.14,0.4947735191637631,0.9654940811015027,0.0,21.5429,0.0,2.402899999999999
37,14,5,27.78,30.15,0.4982817869415808,0.4053311349271778,2.3699999999999974,30.155549999999995,2.3699999999999974,2.3755499999999934
128,17,4,14.78,20.35,0.49671052631578944,0.13995946359239658,5.570000000000002,12.417699999999998,5.570000000000002,2.362300000000001
116,14,1,35.915,40.03,0.5,0.20543586946641215,4.115000000000002,27.658599999999996,4.115000000000002,8.256400000000003
